,recording_id,waveform
1231,9af4e926d,"[ 0.02337646 -0.02212524  0.01373291 ... -0.006073    0.02368164
  0.01846313]"
1232,9b04cb537,"[ 0.0067749   0.0088501   0.00912476 ... -0.00100708  0.00247192
 -0.00115967]"
1233,9b166a820,"[-0.02148438 -0.00866699  0.00869751 ...  0.01583862  0.01095581
 -0.00292969]"
1234,9b2b0d92a,"[-0.00762939  0.00564575 -0.00415039 ...  0.01159668 -0.00152588
  0.00512695]"
1235,9b404af94,"[ 0.01330566 -0.00268555 -0.0005188  ...  0.02481079  0.02258301
 -0.00039673]"
1236,9b6882579,"[ 0.03930664  0.02474976 -0.00250244 ...  0.00088501  0.
  0.00390625]"
1237,9bbe1050a,"[ 0.01022339  0.0050354   0.01098633 ... -0.00183105 -0.00253296
 -0.00085449]"
1238,9be1aaa1a,"[-0.00521851 -0.00119019 -0.00305176 ...  0.00259399  0.00262451
  0.00012207]"
1239,9c1b276aa,[0.00268555 0.003479   0.00076294 ... 0.01077271 0.00778198 0.0045166 ]
1240,9c63c471e,"[ 0.00268555  0.00149536  0.00708008 ...  0.00390625 -0.00201416
 -0.00268555]"
1241,9c6c3078b,"[ 0.0005188  -0.00091553  0.00216675 ...  0.00656128  0.01144409
  0.00979614]"
1242,9c9532135,"[ 0.00558472  0.0012207  -0.00259399 ... -0.00372314  0.00018311
 -0.00393677]"
1243,9d3024eb7,"[-0.00735474 -0.00830078 -0.00857544 ... -0.00073242  0.01138306
  0.0065918 ]"
1244,9d8605c28,"[-0.00439453 -0.00216675 -0.0067749  ...  0.01126099  0.0118103
  0.01126099]"
1245,9db1e12eb,"[-0.02371216 -0.01913452 -0.00790405 ... -0.00393677  0.01220703
  0.01409912]"
1246,9e6fa9cc3,"[-0.00039673  0.01040649  0.01150513 ...  0.00500488 -0.00100708
 -0.00048828]"
1247,9ef5ebefb,[0.00772095 0.01071167 0.0022583  ... 0.0269165  0.01464844 0.00393677]
1248,9f1559080,"[ 0.01330566  0.00537109 -0.0039978  ... -0.01025391  0.01205444
 -0.00384521]"
1249,9f205efc1,"[ 2.31933594e-03 -3.05175781e-05 -3.54003906e-03 ...  2.67333984e-02
  5.42602539e-02  6.92138672e-02]"
1250,9f6779027,"[ 0.00354004  0.0057373   0.00167847 ... -0.00265503  0.00436401
  0.00180054]"
1251,9f96615ec,"[-0.00741577 -0.00534058 -0.00402832 ...  0.0022583   0.0017395
  0.00384521]"
1252,9fb421244,"[ 0.00735474 -0.00793457 -0.02194214 ...  0.03283691  0.01583862
  0.00033569]"
1253,9fd5ad403,"[ 0.00067139 -0.00210571  0.0007019  ...  0.00302124  0.00054932
 -0.00073242]"
1254,9fd63740f,"[ 0.00637817 -0.00100708  0.01080322 ... -0.00027466  0.00759888
 -0.00335693]"
1255,9fe122d66,"[ 0.02682495  0.02896118  0.02536011 ... -0.02365112 -0.01144409
 -0.01300049]"
1256,9fe8291e8,"[ 0.00195312 -0.00250244  0.00292969 ... -0.00259399  0.00289917
  0.00289917]"
1257,a00e553a7,"[ 0.00497437 -0.0022583  -0.00778198 ...  0.00146484  0.00723267
 -0.00698853]"
1258,a06ca8e1a,"[-0.00527954 -0.00549316 -0.0015564  ...  0.00228882  0.00622559
 -0.00790405]"
1259,a06e7d997,"[-0.01675415 -0.01538086 -0.00125122 ... -0.00286865 -0.0062561
  0.00064087]"
1260,a081aac16,"[-0.00012207 -0.00091553 -0.00500488 ... -0.00195312 -0.00201416
 -0.00448608]"
1261,a0a513e90,"[-0.01638794 -0.01550293 -0.01199341 ...  0.02783203  0.03598022
  0.02755737]"
1262,a0af37db8,"[ 0.00128174 -0.003479    0.0010376  ... -0.00216675  0.00039673
  0.0027771 ]"
1263,a0bd03088,"[ 0.02365112  0.01257324 -0.01748657 ... -0.00091553  0.00128174
 -0.00231934]"
1264,a0d135df8,"[ 0.06518555  0.06716919  0.05911255 ... -0.00494385  0.00027466
  0.03115845]"
1265,a0e0e7d8e,"[ 0.00268555  0.00222778  0.00317383 ...  0.00396729  0.00454712
 -0.01135254]"
1266,a0e8f168b,[0.00296021 0.00704956 0.00201416 ... 0.00427246 0.00201416 0.00189209]
1267,a11667cfe,"[ 0.00830078  0.00738525  0.00543213 ...  0.00039673  0.0045166
 -0.00076294]"
1268,a1672cfa4,"[-0.00485229 -0.01477051 -0.01046753 ... -0.00393677 -0.01419067
 -0.01831055]"
1269,a17318cc7,"[ 0.0078125   0.00305176  0.00610352 ...  0.00872803  0.00518799
 -0.00137329]"
1270,a1b153c02,"[-0.04269409 -0.02999878 -0.00579834 ... -0.00183105  0.00039673
  0.00390625]"
1271,a2074e5a7,[0.00442505 0.00714111 0.00964355 ... 0.01766968 0.01809692 0.01922607]
1272,a2315b000,"[-0.00216675 -0.00308228 -0.00317383 ... -0.01168823 -0.00039673
 -0.0020752 ]"
1273,a23b9bc99,"[ 0.00405884 -0.00244141  0.0020752  ...  0.01672363  0.01330566
  0.00402832]"
1274,a2450e293,"[ 0.00054932 -0.00247192  0.00143433 ... -0.00012207  0.00683594
 -0.00189209]"
1275,a26512e4c,"[-0.00811768 -0.00888062 -0.00894165 ...  0.00039673 -0.00219727
 -0.00143433]"
1276,a2b02591c,"[ 0.00308228  0.00317383 -0.00601196 ...  0.02868652  0.01916504
  0.00982666]"
1277,a2c012567,"[-0.00637817 -0.00082397 -0.00524902 ... -0.006073   -0.00311279
 -0.00613403]"
1278,a2f2ed8cb,"[ 0.0005188  -0.00158691 -0.00479126 ...  0.01849365  0.02709961
  0.02954102]"
1279,a2f85dd14,"[ 1.52587891e-04  6.10351562e-05  2.53295898e-03 ... -3.75366211e-03
 -1.09863281e-03  3.14331055e-03]"
1280,a2f9ff5f1,"[ 0.01763916  0.02114868  0.03591919 ... -0.00732422  0.01416016
  0.04702759]"
1281,a30676283,"[-0.00830078 -0.00933838 -0.00823975 ... -0.00372314 -0.00460815
 -0.00390625]"
1282,a3086b63a,"[-0.00076294 -0.00427246  0.00158691 ...  0.00137329 -0.00106812
 -0.00289917]"
1283,a30bb0abd,"[-0.00186157  0.00079346  0.00378418 ...  0.00320435  0.006073
  0.00106812]"
1284,a32a658de,"[-0.00717163  0.00643921  0.00076294 ... -0.00210571 -0.01818848
 -0.01565552]"
1285,a347459e5,"[-5.57556152e-02 -4.72717285e-02  9.15527344e-05 ... -1.67846680e-02
  1.59606934e-02 -1.01928711e-02]"
1286,a34ddf261,"[ 0.00811768  0.00387573  0.00549316 ... -0.00189209 -0.00479126
 -0.00271606]"
1287,a36335f2d,[0.03622437 0.02664185 0.02966309 ... 0.08303833 0.05764771 0.03646851]
1288,a37f3f9c5,"[ 0.01135254  0.01123047  0.0128479  ... -0.03771973 -0.03955078
 -0.0557251 ]"
1289,a381c3afc,[0.0007019  0.006073   0.01049805 ... 0.00372314 0.00476074 0.00378418]
1290,a3ad6ae80,"[ 0.00222778  0.01016235  0.00250244 ... -0.00271606 -0.00222778
  0.00753784]"
1291,a3fc38c6f,"[ 0.00604248  0.00216675 -0.00262451 ...  0.00262451  0.00112915
 -0.00085449]"
1292,a436c487d,"[-0.00137329 -0.00616455 -0.00183105 ... -0.00509644 -0.00427246
 -0.006073  ]"
1293,a43e226d1,"[-0.00183105 -0.00314331 -0.00888062 ...  0.00537109  0.00476074
  0.0017395 ]"
1294,a45899ab3,"[ 0.0027771   0.00183105  0.00418091 ...  0.00192261  0.00274658
 -0.00137329]"
1295,a45ffe729,"[ 0.00161743  0.00143433  0.00036621 ... -0.00314331 -0.00296021
 -0.00085449]"
1296,a47b039ac,"[ 0.01257324  0.01370239  0.01525879 ... -0.02426147 -0.0184021
 -0.0093689 ]"
1297,a4979223a,"[-0.16671753 -0.1968689  -0.26968384 ... -0.64804077 -0.65188599
 -0.65570068]"
1298,a4b6f8f47,"[ 2.04467773e-03  2.59399414e-03 -2.13623047e-03 ...  2.38037109e-03
  9.15527344e-05  1.89208984e-03]"
1299,a4bd9fea3,"[-0.04718018  0.02612305  0.01351929 ...  0.07516479  0.05969238
  0.08630371]"
1300,a4cd988a6,"[ 1.40686035e-02 -1.18713379e-02 -6.10351562e-05 ...  5.64880371e-02
  2.70080566e-02 -5.23986816e-02]"
1301,a4ec73732,[0.00778198 0.01190186 0.01895142 ... 0.02487183 0.02523804 0.03894043]
1302,a5127aca8,"[ 0.00198364 -0.00387573  0.00314331 ...  0.00143433 -0.00015259
 -0.00280762]"
1303,a52537195,"[-0.00772095 -0.006073   -0.00552368 ... -0.01376343 -0.02023315
 -0.01705933]"
1304,a53bc36fe,"[ 0.06933594  0.09960938  0.1109314  ... -0.02203369 -0.00012207
 -0.00204468]"
1305,a55e413a2,"[-0.00643921  0.00216675  0.00762939 ...  0.00271606  0.00262451
  0.00216675]"
1306,a58b8ccb4,"[-0.00469971 -0.00753784 -0.00366211 ...  0.02392578  0.01675415
  0.01263428]"
1307,a596610d2,"[ 0.00790405  0.03125     0.03366089 ... -0.01504517 -0.03598022
 -0.02838135]"
1308,a59ed6ea4,"[-0.01919556 -0.02029419 -0.01300049 ... -0.00933838 -0.00878906
 -0.00299072]"
1309,a5a5a85db,"[-0.00906372 -0.00915527 -0.0098877  ... -0.01968384 -0.01748657
 -0.02023315]"
1310,a5bb1b9a4,"[ 0.090271    0.07745361  0.06817627 ... -0.07522583 -0.05718994
 -0.03701782]"
1311,a5eaa2ad5,"[-0.02554321 -0.02008057 -0.04394531 ... -0.00366211 -0.05032349
 -0.06323242]"
1312,a5efeba98,"[ 0.00344849  0.00369263  0.00259399 ... -0.00076294  0.00164795
 -0.00262451]"
1313,a5fb95c1b,"[ 0.0010376  -0.00088501 -0.00753784 ... -0.00100708 -0.00231934
  0.00180054]"
1314,a67bcd9cb,"[-0.00054932 -0.00476074 -0.00759888 ...  0.00979614  0.01315308
  0.00866699]"
1315,a69df057c,"[-0.00793457  0.00830078  0.0088501  ...  0.02679443  0.03689575
  0.01916504]"
1316,a6a1235fb,"[ 0.01080322  0.00653076  0.00842285 ...  0.00149536  0.00646973
 -0.00067139]"
1317,a6ae9f153,[0.00280762 0.00302124 0.00036621 ... 0.11450195 0.0987854  0.06359863]
1318,a6beff8ac,"[-0.01449585 -0.00732422 -0.01126099 ... -0.00067139 -0.00082397
  0.00305176]"
1319,a6c6efdbe,"[ 0.00228882  0.00531006  0.0017395  ... -0.00799561 -0.00756836
 -0.00915527]"
1320,a6ca1101e,"[ 0.         -0.00164795 -0.00369263 ...  0.00927734 -0.00140381
  0.00283813]"
1321,a7400693a,"[ 0.00878906  0.00360107  0.00137329 ... -0.00247192 -0.00106812
 -0.00979614]"
1322,a74dac74e,"[ 0.00180054  0.00128174 -0.00842285 ... -0.00311279  0.00515747
  0.01379395]"
1323,a75df19ab,"[-0.00125122  0.00012207  0.00137329 ... -0.00042725 -0.0017395
 -0.00167847]"
1324,a77f548bd,"[ 1.80053711e-03  3.84521484e-03  3.05175781e-05 ...  1.09863281e-03
 -1.01623535e-02 -1.05285645e-02]"
1325,a7a7fc534,"[-0.00076294 -0.00042725 -0.00741577 ... -0.00491333 -0.00604248
 -0.00418091]"
1326,a7c31f224,"[ 0.00445557  0.00045776 -0.00457764 ... -0.01028442 -0.01516724
 -0.00708008]"
1327,a7ebc2eb8,"[ 0.00289917  0.00512695  0.00961304 ... -0.01062012 -0.0123291
 -0.00747681]"
1328,a81760ac4,"[-0.00064087  0.0057373   0.00189209 ...  0.0007019   0.00024414
 -0.00299072]"
1329,a84a942e7,"[-0.00482178 -0.01095581 -0.00891113 ... -0.0057373  -0.00030518
  0.00067139]"
1330,a853f71b6,"[-0.01016235  0.00302124  0.00622559 ... -0.00137329 -0.00164795
  0.00149536]"
1331,a861d2eea,[0.00241089 0.00460815 0.00180054 ... 0.01522827 0.02093506 0.01547241]
1332,a875960e4,"[-0.02539062 -0.02600098 -0.01617432 ... -0.00967407  0.03030396
  0.07067871]"
1333,a8787f94b,[0.01107788 0.00491333 0.00384521 ... 0.012146   0.01184082 0.01348877]
1334,a87e751cc,"[-0.06732178 -0.02822876  0.02825928 ...  0.11679077  0.10385132
  0.07687378]"
1335,a88c64236,"[ 0.00164795 -0.00210571  0.0022583  ...  0.0055542   0.00161743
  0.00317383]"
1336,a8b02b220,[0.01055908 0.00888062 0.00442505 ... 0.00323486 0.00393677 0.00302124]
1337,a8e5c6ed4,"[-0.00646973 -0.00018311  0.00109863 ...  0.0022583   0.00048828
  0.00448608]"
1338,a8ed8b3ba,"[-0.00421143 -0.00131226 -0.00054932 ...  0.00274658  0.00289917
 -0.00421143]"
1339,a8f4848e8,[0.00021362 0.00256348 0.00872803 ... 0.00613403 0.00247192 0.00378418]
1340,a8f7306b8,"[-0.00393677  0.02172852  0.02813721 ... -0.01730347 -0.03039551
  0.00875854]"
1341,a8fb199cc,"[ 0.0007019   0.00598145  0.00527954 ... -0.00540161  0.00012207
  0.00418091]"
1342,a91135d08,"[-0.01324463 -0.01290894 -0.00933838 ...  0.00494385  0.00411987
  0.00158691]"
1343,a929a6311,"[ 0.02090454  0.03753662  0.05270386 ... -0.05459595 -0.0546875
 -0.03375244]"
1344,a93af2c1e,[0.00283813 0.00064087 0.00759888 ... 0.00445557 0.00186157 0.00015259]
1345,a986f9f3a,[0.00460815 0.01239014 0.0161438  ... 0.0116272  0.01754761 0.01745605]
1346,a9d03a2c5,"[-0.00152588  0.00143433  0.00500488 ... -0.00216675 -0.0055542
 -0.00125122]"
1347,a9d25f100,"[ 0.01068115  0.00759888  0.01220703 ... -0.00268555  0.
  0.00039673]"
1348,a9e3524b5,"[ 0.00668335 -0.00466919 -0.00213623 ...  0.00500488  0.00424194
  0.00427246]"
1349,a9eb1ee50,"[ 0.0010376   0.00241089  0.00341797 ... -0.00875854 -0.01687622
 -0.01147461]"
1350,a9f6378b7,"[ 2.68554688e-03 -1.06811523e-03  1.06811523e-03 ...  2.10571289e-03
  6.10351562e-05  2.99072266e-03]"
1351,aa2533ff6,"[-0.00738525  0.00799561  0.00537109 ... -0.00402832 -0.00753784
 -0.01040649]"
1352,aa5931e4e,[0.00442505 0.01556396 0.01629639 ... 0.01669312 0.02700806 0.0333252 ]
1353,aa6b68473,"[7.26318359e-03 1.65405273e-02 2.10876465e-02 ... 1.67236328e-02
 1.12609863e-02 9.15527344e-05]"
1354,aa8a7c0e2,[0.01025391 0.00653076 0.00238037 ... 0.00161743 0.00231934 0.00680542]
1355,aaaf2d5ed,"[ 0.00064087  0.00094604 -0.00039673 ...  0.00140381 -0.00268555
 -0.00616455]"
1356,aabb848a0,"[ 0.00460815  0.00247192  0.00561523 ...  0.00460815 -0.00311279
  0.00689697]"
1357,aabdd4b90,"[-0.00064087 -0.00244141  0.00140381 ... -0.00268555  0.01077271
 -0.00875854]"
1358,aad206921,"[ 0.00378418  0.00469971  0.0032959  ... -0.00741577 -0.0032959
 -0.00579834]"
1359,aaebf3921,[0.00158691 0.00622559 0.00360107 ... 0.00314331 0.00363159 0.00247192]
1360,aaf62ba55,"[ 0.00350952 -0.00473022 -0.00463867 ...  0.00268555  0.00900269
  0.00445557]"
1361,ab1f1dcc5,[0.00518799 0.00320435 0.00115967 ... 0.00048828 0.006073   0.01367188]
1362,ab36fa26f,[0.00402832 0.00482178 0.00552368 ... 0.03707886 0.04425049 0.03097534]
1363,ab38f70f1,"[ 0.00088501 -0.00628662  0.00189209 ...  0.00302124  0.0057373
 -0.0005188 ]"
1364,ab9aab476,"[ 0.00369263 -0.00183105  0.00552368 ... -0.00579834  0.00363159
  0.00640869]"
1365,aba967d65,"[-0.00335693 -0.0015564  -0.00222778 ... -0.00360107 -0.00262451
 -0.00442505]"
1366,ac31b69d3,"[-0.00128174 -0.00076294 -0.00372314 ...  0.00195312  0.00424194
 -0.00042725]"
1367,ac88747c6,"[ 0.027771   -0.00741577 -0.02670288 ... -0.00097656 -0.00112915
 -0.00167847]"
1368,acb375d99,"[-0.04318237 -0.05691528 -0.07284546 ...  0.06976318  0.171875
  0.23745728]"
1369,acdde2d25,"[ 0.00512695 -0.00085449 -0.00054932 ... -0.0032959  -0.00534058
 -0.00448608]"
1370,acdeb08ff,"[ 0.00497437  0.00317383 -0.0027771  ...  0.00064087 -0.00024414
 -0.00241089]"
1371,ace73dc1b,"[-0.01266479 -0.01248169 -0.00939941 ...  0.00216675  0.00289917
  0.00094604]"
1372,ace85cf83,"[ 0.00671387  0.0039978  -0.00219727 ...  0.01727295  0.01080322
  0.01455688]"
1373,acef68037,"[ 0.00521851 -0.00686646  0.00732422 ...  0.03747559  0.03381348
  0.04623413]"
1374,ad68b757f,"[-0.01095581  0.00485229  0.00378418 ...  0.00192261 -0.00811768
 -0.00213623]"
1375,ad755f4eb,"[-0.00750732 -0.00366211  0.00564575 ...  0.00231934  0.00750732
  0.00888062]"
1376,adbcf0878,"[ 0.00854492 -0.00228882 -0.00387573 ... -0.05160522 -0.06332397
 -0.05923462]"
1377,ae2892c02,"[ 0.0020752  -0.00363159 -0.00582886 ...  0.00299072  0.00747681
  0.00946045]"
1378,ae3edc12c,"[ 0.00177002 -0.00170898 -0.00335693 ... -0.00830078 -0.00460815
 -0.00012207]"
1379,ae697ac31,"[ 0.00436401  0.00497437  0.00039673 ... -0.00842285 -0.00061035
 -0.00305176]"
1380,ae7837315,"[-0.00628662  0.00109863  0.0118103  ...  0.01461792  0.00515747
  0.00369263]"
1381,ae974f741,[0.00308228 0.0020752  0.00057983 ... 0.00332642 0.00372314 0.00164795]
1382,aedba33f1,"[ 0.00854492  0.0085144   0.01156616 ... -0.02127075 -0.02087402
 -0.01934814]"
1383,aedd34af0,[0.03088379 0.04248047 0.05813599 ... 0.03030396 0.03424072 0.05084229]
1384,aefa33092,"[-0.03268433 -0.04110718 -0.05108643 ...  0.01702881  0.01876831
  0.01541138]"
1385,af0c58dbf,"[-0.05419922 -0.03445435 -0.01480103 ...  0.01934814  0.02062988
  0.01293945]"
1386,af521b2c2,"[-0.00180054 -0.00457764  0.00094604 ...  0.00039673 -0.00189209
  0.00265503]"
1387,af7dfd18f,"[ 0.01306152  0.02890015 -0.03164673 ...  0.08514404  0.09899902
  0.10272217]"
1388,af87e56d5,"[-0.00744629  0.01675415  0.00570679 ... -0.02679443 -0.02764893
 -0.00485229]"
1389,af9583f67,"[ 0.00384521 -0.00283813 -0.00552368 ... -0.00393677  0.0055542
  0.00930786]"
1390,afb46cb65,"[-0.00598145  0.00097656  0.00085449 ...  0.00189209  0.00473022
  0.00732422]"
1391,afc9a2f7c,"[ 0.01968384  0.0161438   0.01223755 ...  0.00512695 -0.00305176
 -0.00546265]"
1392,afe753506,"[-0.00112915 -0.00384521 -0.00344849 ... -0.00192261  0.00396729
 -0.00546265]"
1393,aff1afa50,"[ 0.00061035  0.00015259  0.00958252 ...  0.00366211  0.0027771
 -0.00158691]"
1394,b013e35f8,"[ 0.00613403  0.00384521  0.00036621 ... -0.00198364 -0.00119019
  0.00518799]"
1395,b04d8ec95,[0.01049805 0.00216675 0.00997925 ... 0.00601196 0.00256348 0.00790405]
1396,b06dd02e8,"[-0.00067139  0.00970459  0.006073   ... -0.0062561  -0.0055542
 -0.00268555]"
1397,b07506d7c,[0.01156616 0.01568604 0.00836182 ... 0.02426147 0.01119995 0.00418091]
1398,b083bb8cc,"[-0.012146   -0.00933838 -0.00344849 ... -0.00488281  0.00079346
  0.00180054]"
1399,b0876bc24,"[-0.00357056  0.01055908  0.00360107 ...  0.00024414  0.00241089
 -0.01177979]"
1400,b0abbf07e,"[-0.01425171 -0.01092529 -0.01043701 ... -0.00656128  0.00216675
 -0.00537109]"
1401,b10f40f4d,"[-0.00509644 -0.00128174 -0.00265503 ... -0.00283813 -0.00732422
 -0.00750732]"
1402,b11240943,"[-0.00845337 -0.00338745  0.01516724 ...  0.00186157  0.00866699
  0.01092529]"
1403,b139bf559,[0.01049805 0.00231934 0.00570679 ... 0.00488281 0.0151062  0.01290894]
1404,b18a6c30b,"[-0.00878906 -0.00939941  0.0062561  ...  0.00512695  0.01010132
  0.0123291 ]"
1405,b1d031907,"[ 0.00750732  0.00726318  0.00753784 ... -0.02786255 -0.01202393
 -0.00692749]"
1406,b1d940254,[0.01904297 0.02496338 0.02801514 ... 0.01290894 0.02862549 0.02563477]
1407,b1e933e68,"[-0.03744507 -0.02584839 -0.02572632 ... -0.07495117 -0.03759766
 -0.00210571]"
1408,b1ead0f53,"[ 0.0022583   0.0015564   0.00683594 ... -0.00534058  0.00372314
  0.00570679]"
1409,b2183868d,"[ 0.01174927  0.00042725 -0.01806641 ...  0.00112915  0.00076294
  0.0045166 ]"
1410,b22e6018a,"[ 0.00894165  0.00527954  0.00860596 ...  0.00204468 -0.0007019
 -0.0007019 ]"
1411,b2481c53c,"[ 0.02548218  0.02209473  0.03173828 ...  0.00570679 -0.0020752
  0.00827026]"
1412,b272feced,"[-0.00241089 -0.00622559  0.00546265 ... -0.00378418  0.00262451
  0.00802612]"
1413,b2d428063,"[ 0.00177002  0.00170898  0.0057373  ... -0.00085449 -0.00067139
 -0.00201416]"
1414,b3713c061,"[-0.01876831 -0.00671387 -0.01870728 ...  0.0010376  -0.00231934
 -0.00082397]"
1415,b39690fb8,"[ 0.00283813 -0.00878906  0.01403809 ... -0.00714111 -0.00088501
  0.00839233]"
1416,b3a1ec6d3,"[ 0.00848389  0.00631714  0.00860596 ... -0.00408936 -0.00466919
 -0.00619507]"
1417,b3e5aaae2,"[ 0.0022583   0.00390625 -0.00143433 ...  0.00341797  0.00390625
  0.00418091]"
1418,b3ef0a463,[0.00149536 0.00906372 0.00949097 ... 0.0067749  0.00292969 0.00222778]
1419,b45339702,"[-0.0005188   0.0010376   0.00912476 ...  0.00579834 -0.00161743
 -0.00134277]"
1420,b473472e0,"[-0.01889038 -0.02972412 -0.03747559 ... -0.08053589 -0.07891846
 -0.07119751]"
1421,b4989838e,"[-0.05065918 -0.05932617 -0.05682373 ...  0.04602051  0.04626465
  0.03683472]"
1422,b49f13342,"[-0.00537109 -0.00100708 -0.0067749  ... -0.0055542  -0.00509644
 -0.00640869]"
1423,b4c47272e,"[-0.00247192 -0.00097656  0.00228882 ...  0.00500488  0.00717163
  0.00369263]"
1424,b4d1a9dac,"[ 4.88281250e-04 -6.10351562e-05  1.03759766e-03 ...  2.68554688e-03
  3.75366211e-03  6.01196289e-03]"
1425,b5232944f,"[-0.01403809 -0.0017395   0.01135254 ... -0.01199341 -0.01705933
 -0.01724243]"
1426,b528e5ca8,"[-0.00085449 -0.00280762 -0.00177002 ...  0.00262451  0.00085449
  0.0045166 ]"
1427,b53939d0a,"[ 0.0218811   0.02133179  0.01168823 ... -0.01925659 -0.01095581
 -0.00213623]"
1428,b57b1eb43,"[ 0.05160522  0.05014038  0.04156494 ... -0.0255127  -0.03540039
 -0.04312134]"
1429,b5892be47,"[ 0.03015137  0.05252075  0.03338623 ... -0.0239563   0.02322388
  0.01992798]"
1430,b59fbc55f,"[ 0.021698    0.00302124  0.00213623 ... -0.02151489 -0.04171753
 -0.04766846]"
1431,b5b65c264,[0.03009033 0.04116821 0.03985596 ... 0.00180054 0.00222778 0.00402832]
1432,b5cbfec82,"[-0.0012207   0.00387573  0.0050354  ... -0.00570679 -0.00442505
 -0.00704956]"
1433,b61adfa9e,"[ 0.00192261 -0.02154541  0.02252197 ...  0.05395508  0.04483032
 -0.00332642]"
1434,b628668b0,"[-5.22766113e-02 -3.97033691e-02 -3.27148438e-02 ...  1.40686035e-02
  4.57763672e-03  3.05175781e-05]"
1435,b6322fcb6,"[-0.00427246 -0.00799561 -0.00442505 ...  0.00161743 -0.00100708
  0.00137329]"
1436,b63543b44,"[-0.00653076 -0.00854492 -0.00921631 ... -0.00299072 -0.00247192
 -0.00274658]"
1437,b664ddf0c,"[-0.00143433 -0.00180054 -0.00387573 ... -0.00186157 -0.00701904
 -0.01013184]"
1438,b67cbcdc7,[0.00808716 0.00793457 0.01052856 ... 0.0144043  0.019104   0.01251221]
1439,b67d8039e,"[-9.15527344e-05  4.54711914e-03 -3.60107422e-03 ...  1.31225586e-03
  5.03540039e-03  2.13623047e-04]"
1440,b6856f4df,"[ 0.00247192  0.00418091  0.00570679 ... -0.00030518  0.00097656
  0.00268555]"
1441,b6a030720,"[-0.00354004 -0.00952148 -0.00280762 ...  0.0010376  -0.00149536
 -0.003479  ]"
1442,b6f4703ee,"[-0.01358032 -0.01361084 -0.00497437 ...  0.00115967 -0.00125122
 -0.00018311]"
1443,b70c1b861,"[-0.06811523 -0.04672241 -0.03137207 ...  0.00805664  0.00061035
  0.00701904]"
1444,b73aeaa19,"[ 0.00567627  0.006073   -0.00537109 ... -0.00335693 -0.00668335
 -0.00216675]"
1445,b77f86447,"[ 0.03274536  0.01425171 -0.00848389 ...  0.00027466 -0.01409912
 -0.01809692]"
1446,b7d0cad34,"[ 0.0100708   0.02279663  0.02560425 ... -0.00457764 -0.00189209
 -0.00143433]"
1447,b7f5a7c69,"[ 0.00015259 -0.00018311  0.00152588 ...  0.00857544  0.0083313
  0.0083313 ]"
1448,b824f7f88,"[-0.02597046 -0.01034546  0.00354004 ... -0.01824951  0.00201416
  0.01403809]"
1449,b85474f46,"[-0.01086426  0.02597046 -0.02902222 ...  0.01901245 -0.02450562
  0.02212524]"
1450,b85e30ce9,"[-0.0088501  -0.00265503 -0.00726318 ...  0.00253296  0.00332642
  0.00662231]"
1451,b86aab063,"[-0.00457764  0.00411987  0.00927734 ... -0.00906372 -0.00161743
 -0.0032959 ]"
1452,b86eb189d,"[ 0.00787354 -0.01690674 -0.02127075 ... -0.00149536 -0.00512695
  0.00085449]"
1453,b86fa253f,"[ 0.03311157 -0.02096558  0.03897095 ...  0.00112915 -0.01190186
  0.00054932]"
1454,b89ba376e,"[-0.01379395 -0.01638794 -0.03070068 ...  0.04486084  0.05020142
  0.04998779]"
1455,b8a3a223c,"[ 0.0015564   0.00384521 -0.00308228 ...  0.01831055  0.01620483
  0.01916504]"
1456,b8ae8ec81,"[ 0.00210571  0.00247192 -0.00054932 ... -0.00289917 -0.00961304
 -0.00906372]"
1457,b8d598ca7,"[-0.00222778 -0.00695801 -0.00402832 ... -0.00357056 -0.00512695
 -0.00228882]"
1458,b8eff0381,"[ 0.01071167  0.00387573  0.01116943 ...  0.00408936  0.00128174
 -0.00686646]"
